Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0xb33a,Wolfi,"18,375",005-38-9116,Teacher,"16360,215","1410,35125",3,6,18,4,"Auto Loan, Credit-Builder Loan, Not Specified, and Not Specified","26,375","9,71428571428571","15,895","7,875",Standard,"453,29","32,6913397149316","27,5833333333333",Yes,"38,7965582060549","122,369539545175",Low_spent_Small_value_payments,"268,61902724877",1
CUS_0xb340,Jenniferh,"17,4285714285714",059-35-4671,Mechanic,"7619,09","428,924166666667",4,6,18,2,"Debt Consolidation Loan, and Auto Loan","28,25",17,12,"11,2857142857143",Standard,"2069,3","28,4230647871731","15,7083333333333",Yes,"8,75659349274673","27,5735938754214",Low_spent_Small_value_payments,"279,457476039586",0
CUS_0xb350,Lucia Mutikanit,26,423-03-2422,Musician,"8918,13","825,1775",7,6,27,8,"Personal Loan, Payday Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan","39,25","14,7142857142857","2,675","8,5",Bad,"1912,96","31,6556894430341","10,5416666666667",Yes,"39,8055290445707","47,7286164926565",Low_spent_Small_value_payments,"263,733604462773",1
CUS_0xb351,eng,"52,125",091-82-8016,Manager,"77906,25","6399,1875",3,5,5,4,"Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, and Personal Loan","25,75","16,7142857142857","13,095","3,75",Good,"583,4","35,5869490521187","18,4404761904762",No,"173,568557661871","330,011958543537",Low_spent_Small_value_payments,"427,259742644443",1
CUS_0xb35f,Nicolacia,28,794-17-7391,Doctor,"27063,43","2455,28583333333",8,3,12,4,"Credit-Builder Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan","20,75","12,4285714285714","12,24","3,875",Standard,"1205,36","31,0466314964704","22,3452380952381",Yes,"74,7389779725413","110,831825594978",High_spent_Large_value_payments,"321,207779765814",1
CUS_0xb362,Katyat,25,374-08-5763,Writer,"71531,2","6170,93333333333","8,57142857142857","6,5",8,3,"Not Specified, Not Specified, and Auto Loan","14,375","10,5","2,915",2,Standard,"642,03","34,7433276921856","15,5416666666667",No,"162,969103349371","268,665717676285",Low_spent_Medium_value_payments,"497,088909433053",1
CUS_0xb363,A.j,37,227-96-9535,Entrepreneur,"32470,08","2733,84",6,6,19,2,"Student Loan, and Mortgage Loan","13,125","14,375","16,61","8,5",Standard,"1456,87","31,3113586468584","17,1904761904762",Yes,"51,9876934452815","182,054198741039",Low_spent_Small_value_payments,"286,336625474193",0
CUS_0xb367,Vlastelicaf,17,301-31-7681,Mechanic,"103395,24","8424,27",5,7,6,3,"Home Equity Loan, Student Loan, and Home Equity Loan","8,75","15,1666666666667","11,7985714285714","9,5",Standard,"1103,47","35,7637273358177","6,22222222222222",Yes,"146,62188389035","318,581318694901",High_spent_Large_value_payments,"638,473797414749",1
CUS_0xb369,Gernot Hellero,"28,625",293-45-5704,Media_Manager,"85677,3","7139,775",1,5,8,1,Debt Consolidation Loan,9,3,"8,66",2,Good,"415,77","33,4608882887749","29,4583333333333",No,"49,6720814414383","421,287107479701",Low_spent_Medium_value_payments,"534,139607451991",1
CUS_0xb36c,Lesleys,"43,5714285714286",391-87-5581,Media_Manager,"67413,2","5824,76666666667",9,10,16,4,"Mortgage Loan, Mortgage Loan, Mortgage Loan, and Mortgage Loan","47,375",11,"15,68",13,Standard,"1663,58","31,5960722709135","13,1309523809524",Yes,"178,850762121912","193,44101306442",High_spent_Medium_value_payments,"406,605922914713",0
CUS_0xb374,enu,"31,5714285714286",946-08-9738,Architect,"30922,28","2494,85666666667",1,5,12,2,"Student Loan, and Mortgage Loan","18,75","1,125","11,71",2,Good,"957,53","33,2476851478378","21,5416666666667",No,"30,338204255748","170,064094112517",Low_spent_Small_value_payments,"313,097620664246",0
CUS_0xb378,Agnieszkae,"48,2857142857143",757-87-5016,Journalist,"18407,68","1685,97333333333",4,3,4,4,"Home Equity Loan, Student Loan, Personal Loan, and Credit-Builder Loan","13,375","7,28571428571429","11,115",0,Good,"1199,21","33,2371134522465","16,5833333333333",No,"36,3303730914159","109,750989165988",Low_spent_Small_value_payments,"296,26597107593",2
CUS_0xb37a,Shihf,"41,375",590-89-0942,Mechanic,"28062,39","2397,5325",5,5,7,1,Student Loan,"24,875","1,375","8,94",3,Good,"839,85","30,7735901655698","18,125",No,"14,8351348351617","91,0730068104726",High_spent_Large_value_payments,"393,845108354366",0
CUS_0xb37c,Jan Strupczewskib,"34,375",357-58-5507,Developer,"76249,74","6299,145",3,3,6,6,"Auto Loan, Credit-Builder Loan, Auto Loan, Auto Loan, Payday Loan, and Credit-Builder Loan",6,8,"17,1728571428571","6,5",Standard,"632,88","28,3120308074872","12,9642857142857",Yes,"334,588979824058","245,722563597754",High_spent_Large_value_payments,"270,957480960097",1
CUS_0xb380,Poornima Guptaa,"28,25",696-55-8105,Engineer,"17723,52","1329,96",9,9,22,8,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, Student Loan, and Personal Loan","21,375","14,2857142857143","30,98","11,25",Bad,"2640,84","27,7811031872708","13,3690476190476",Yes,"110,438591844169","95,5057283169819",Low_spent_Small_value_payments,"209,551679838849",0
CUS_0xb381,Volcovicii,53,442-15-3476,Architect,"100555,86","8133,655",6,6,5,0,,14,"8,625","8,155",2,Standard,"552,69","34,0583180840663",16,No,0,"276,191263134203",High_spent_Large_value_payments,"738,729955366782",1
CUS_0xb385,Nishantp,15,043-78-7271,Mechanic,"57575,04","4948,92",9,10,20,8,"Credit-Builder Loan, Payday Loan, Auto Loan, Mortgage Loan, Personal Loan, Personal Loan, Credit-Builder Loan, and Auto Loan","38,125","19,125","17,025",10,Bad,"2726,95","31,0365327141055","10,0416666666667",Yes,"264,968276636229","101,932424699129",High_spent_Medium_value_payments,"374,241298664642",0
CUS_0xb387,Kevinj,51,963-72-7646,Scientist,"73562,46","5888,205",5,3,15,2,"Credit-Builder Loan, and Debt Consolidation Loan","7,25","17,2857142857143","15,975","3,5",Standard,"217,92","33,7920441054667","28,0416666666667",Yes,"100,650250909688","252,638214740353",Low_spent_Medium_value_payments,"500,532034349959",1
CUS_0xb38a,Lisai,29,206-35-5405,Accountant,"31392,94","2782,07833333333",1,1,5,3,"Student Loan, Auto Loan, and Personal Loan","8,75","8,25","8,77",0,Good,"1493,17","28,390529126027","25,7142857142857",No,"47,6981276707161","174,130657206752",High_spent_Small_value_payments,"326,379048455865",2
CUS_0xb38b,Jed Horowitzr,20,700-56-1712,Accountant,"80436,12","6643,01",3,4,13,6,"Not Specified, Debt Consolidation Loan, Mortgage Loan, Not Specified, Mortgage Loan, and Not Specified","11,5",19,"7,59","11,5",Standard,"2409,33","28,6330258387925","7,375",Yes,"304,631707002695","378,003799161873",Low_spent_Medium_value_payments,"343,407413903565",1
CUS_0xb38d,Langej,"38,5714285714286",307-67-5773,Teacher,"18409,79","1594,14916666667",7,10,16,5,"Auto Loan, Payday Loan, Personal Loan, Payday Loan, and Not Specified","32,875","22,25","5,16","9,125",Bad,"1556,76","31,8517560651926","9,01388888888889",Yes,"57,4727672589827","131,012485830049",Low_spent_Small_value_payments,"252,179663577636",0
CUS_0xb38f,Koh Guib,"33,875",076-83-7903,Musician,"56500,7","4659,61521887332",2,3,4,2,"Student Loan, and Not Specified","10,625","2,57142857142857","8,735","3,25",Good,"991,98","33,2262245506892","32,5416666666667",No,"198,009922883989","257,638074692983",High_spent_Medium_value_payments,"406,139672857215",2
CUS_0xb39,Stephensond,18,139-05-0545,Doctor,"15383,17","1196,93083333333",8,8,28,8,"Mortgage Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Not Specified","44,375","20,875","29,05",15,Bad,"4609,09","30,4331558384418","7,45833333333333",Yes,"97,5833063999384","80,3458468189714",Low_spent_Small_value_payments,"223,013930114424",1
CUS_0xb395,Richardi,50,355-24-5947,Entrepreneur,"77020,76","6156,39666666667",0,3,10,2,"Auto Loan, and Personal Loan","15,125","10,75","8,76",1,Good,"380,09","32,460163427829","31,7083333333333",No,"92,2143391123869","378,770100263659",High_spent_Large_value_payments,"445,049070696479",2
CUS_0xb397,Lauren Tarai,"32,25",164-65-8859,Media_Manager,"171399,84","14098,32",4,3,6,1,Mortgage Loan,"7,625","1,125","9,36","1,5",Good,"1306,63","33,7670583124745","15,4583333333333",No,"101,867146565074","877,37824230679",High_spent_Medium_value_payments,"754,203264027277",2
CUS_0xb39f,Aileen Wangp,"42,4285714285714",262-96-1321,Developer,"18648,38","1804,03166666667",4,9,22,4,"Student Loan, Auto Loan, Payday Loan, and Auto Loan","6,375","9,875","13,375","11,5",Standard,"2056,32","32,5986902015927","17,5972222222222",Yes,"34,4595451214109","134,617509956536",Low_spent_Small_value_payments,"286,297963108257",0
CUS_0xb3a,Boselliv,"15,5",769-19-8784,Mechanic,"41391,06","3358,255",7,4,10,0,,"29,375","10,75","8,525",8,Standard,"759,29","32,6728941404592","11,4047619047619",Yes,0,"119,273363030564",High_spent_Medium_value_payments,"479,342522812434",0
CUS_0xb3aa,Jonathan Stempelr,"18,8571428571429",275-61-6396,Scientist,"127594,92","10535,91",5,4,5,3,"Personal Loan, Debt Consolidation Loan, and Mortgage Loan","12,75","8,25","14,8","9,25",Standard,"1321,69","30,258533034565","17,5416666666667",Yes,"231,453249140395","672,892798772943",High_spent_Medium_value_payments,"513,084040354706",1
CUS_0xb3ab,illw,"33,125",927-37-9220,Mechanic,"33492,57","2446,51156385638",7,4,20,2,"Credit-Builder Loan, and Mortgage Loan","24,25","11,25","9,55","8,125",Standard,"1360,32","32,1246173670183","7,375",Yes,"310,776591606254","175,68705266935",Low_spent_Small_value_payments,"316,803838675199",1
CUS_0xb3ac,Niu Shupingj,17,597-82-3599,Scientist,"20188,33","1398,36083333333",7,10,30,6,"Credit-Builder Loan, Student Loan, Payday Loan, Student Loan, Student Loan, and Student Loan","60,375","23,4285714285714","9,17","13,625",Bad,"2412,24","29,5021616292871","6,95833333333333",Yes,"70,4646206229648","94,2130577194938",Low_spent_Medium_value_payments,"253,908404990875",0
CUS_0xb3b,ra Alperv,"19,375",763-19-2217,Writer,"38714,36","3222,19666666667",6,8,25,6,"Student Loan, Payday Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan","22,375","14,875","6,58","7,5",Bad,"3370,74","30,7187479843197","6,11111111111111",Yes,"105,580409970014","178,285581371015",High_spent_Medium_value_payments,"307,103675325638",0
CUS_0xb3b0,Noonang,"19,2857142857143",302-80-4643,Journalist,"40626,05","3516,50416666667",1,4,4,3,"Payday Loan, Mortgage Loan, and Not Specified","13,125","8,5","5,97142857142857","2,625",Good,"74,14","32,5351857051009","17,4642857142857",No,"53,8811941312673","96,7476597644349",High_spent_Medium_value_payments,"427,510325178316",2
CUS_0xb3b3,Suoninenm,"18,75",704-29-2598,Accountant,"68893,59","5989,1325",3,7,2,4,"Mortgage Loan, Personal Loan, Not Specified, and Credit-Builder Loan",17,"13,75","3,67285714285714",4,Good,"1054,24","36,6011234568843",25,No,"147,370027826813","154,523824237694",High_spent_Large_value_payments,"564,563148298591",2
CUS_0xb3b4,Daveyl,"45,25",155-17-5900,Developer,"85421,19","7079,4325",4,7,10,1,Auto Loan,"29,5","13,375","8,685",0,Standard,"1203,57","31,7779840212923","17,0833333333333",Yes,"38,0534399837846","352,772307054357",High_spent_Medium_value_payments,"580,867502961859",1
CUS_0xb3bd,Solarinaa,42,#F%$D@*&8,Architect,"95596,35","8024,3625",5,7,12,3,"Debt Consolidation Loan, Credit-Builder Loan, and Debt Consolidation Loan","11,125","2,25","4,62",2,Good,"64,69","33,6833772751579","15,375",No,"182,275830608552","424,569415899866",High_spent_Large_value_payments,"538,743429326652",1
CUS_0xb3c2,Shirbonv,"35,5",589-17-0882,Media_Manager,"20487,905","1674,32541666667",4,4,2,3,"Mortgage Loan, Payday Loan, and Credit-Builder Loan","10,125","10,8","5,55","1,125",Good,"1464,77","33,5141719178348","20,9583333333333",No,"34,5352946157265","88,188069645918",High_spent_Medium_value_payments,"308,459177405022",1
CUS_0xb3c4,Philr,"36,1428571428572",595-17-5745,Accountant,"10299,565","712,297083333334",5,9,28,2,"Auto Loan, and Not Specified","23,25","16,75",9,8,Standard,"1710,58","30,5765435585432","14,875",Yes,"8,72497058961307","42,2694769845198",Low_spent_Medium_value_payments,"303,985260759201",0
CUS_0xb3cb,Karen Freifeldq,"52,75",304-95-5483,Writer,"29462,18","2510,18166666667",5,5,8,1,Home Equity Loan,"29,25","16,8571428571429","5,405",4,Standard,"1477,96","31,8518313920382","23,5416666666667",No,"16,7143947349524","160,385859400003",High_spent_Small_value_payments,"338,297914933642",1
CUS_0xb3cd,Lynnq,"14,375",530-05-2968,Mechanic,"20739,75","1916,3125",6,10,26,8,"Student Loan, Student Loan, Not Specified, Home Equity Loan, Personal Loan, Student Loan, Auto Loan, and Auto Loan","56,125","20,7142857142857","3,81","13,5",Bad,"3077,36","29,8572455628118","13,8690476190476",Yes,"137,104644315057","114,386611352173",Low_spent_Small_value_payments,"215,165586762641",0
CUS_0xb3d7,Greg Roumeliotisw,19,901-77-1325,Teacher,"16809,56","1686,79666666667",7,10,21,5,"Debt Consolidation Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Auto Loan",59,"19,1428571428571","2,9025",8,Bad,"1790,93","30,9145458457018","6,05555555555556",Yes,"38,6507601044116","104,919965210719",Low_spent_Large_value_payments,"293,491673298925",1
CUS_0xb3e,Falloonl,40,615-28-5029,Musician,"16451,96","1243,99666666667",8,5,27,6,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Mortgage Loan","52,875",19,"20,025","7,625",Bad,"3137,43","27,6321397978802","3,53571428571429",Yes,"71,6118606563475","107,098462724251",Low_spent_Medium_value_payments,"233,179415093165",0
CUS_0xb3e3,Peter Appsp,41,694-38-0048,Teacher,"142639,96","11787,6633333333",5,4,16,1,Personal Loan,21,"12,625","8,19",2,Standard,"1351,02","36,3678125800098","15,4583333333333",Yes,"60,2851048697593","553,871697521476",Low_spent_Medium_value_payments,"829,287859031776",1
CUS_0xb3f2,Luken,38,198-29-0316,Writer,"16099,62","1111,635","3,75","6,71428571428571",14,0,,15,"8,42857142857143","8,14","5,66666666666667",Standard,"1042,78","29,974159578478","8,51388888888889",Yes,0,"81,8683427683095",Low_spent_Small_value_payments,"310,106245332332",1
CUS_0xb3f4,Alwyn Scottj,26,553-09-5457,Entrepreneur,"59534,16","5159,18",5,7,20,3,"Mortgage Loan, Student Loan, and Student Loan","19,75",16,"14,515",6,Standard,"1350,67","31,5389680113839","10,375",Yes,"143,183460094897","310,229821002409",High_spent_Medium_value_payments,"379,303576995641",1
CUS_0xb3fe,Jessicaf,20,866-05-1130,Teacher,"73716,2","6214,01666666667",7,3,16,5,"Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, and Not Specified","8,75","8,125","9,37",10,Standard,"2444,21","32,5358025077476","15,2083333333333",Yes,"250,715870608263","129,101896351513",High_spent_Large_value_payments,"490,059329760833",0
CUS_0xb40,Chikafumin,"31,625",957-00-0838,Engineer,"60348,92","5245,07666666667",6,6,13,2,"Auto Loan, and Home Equity Loan","8,375","19,4285714285714","8,905",1,Standard,"1134,8","33,274217121513","15,7166666666667",Yes,"84,7803839535242","275,120785321032",Low_spent_Large_value_payments,"430,85649739211",1
CUS_0xb403,Shalal-Esag,"22,875",628-68-3928,Musician,"33121,69","3009,14083333333",3,4,1,1,Payday Loan,"10,75","5,75","11,385","8,375",Good,"1343,7","31,3112129305866","19,125",No,"14,4824128237422","191,062361795541",Low_spent_Large_value_payments,"371,61930871405",2
CUS_0xb407,Haricht,"49,125",602-64-4725,Manager,"59412,78","5073,065",4,7,14,1,Not Specified,"22,5","8,875","11,48",3,Standard,"936,76","34,6793797081933","27,125",Yes,"37,5569428932498","240,886132841445",High_spent_Medium_value_payments,"492,613424265305",1
CUS_0xb40d,Shaor,"18,5714285714286",886-87-2102,Architect,"15509,99","1364,49916666667",6,9,18,5,"Auto Loan, Not Specified, Student Loan, Not Specified, and Payday Loan","42,125","19,8571428571429","21,58","8,28571428571429",Bad,"2820,81","31,2496572314572","1,375",Yes,"37,7019344950525","92,9776398641045",Low_spent_Small_value_payments,"282,02034230751",1
CUS_0xb413,Chuck Mikolajczakx,20,235-59-4475,Musician,"75454,2","6445,85",5,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Payday Loan","4,125","8,75","11,26","3,5",Good,"1384,43","29,7294140499871","32,202380952381",No,"247,218806529169","238,865071499462",High_spent_Medium_value_payments,"421,823303197284",2
CUS_0xb41b,Chatterjeen,28,881-68-1642,Writer,"75992,7","6407,725",3,7,7,1,Debt Consolidation Loan,"4,375","4,25","5,56",2,Good,"187,01","34,3081684082044","31,0119047619048",No,"54,0397228921111","256,094747323235",High_spent_Medium_value_payments,"568,320207350625",1
CUS_0xb41f,en Hirschlerp,"45,75",408-72-5372,Architect,"176020,16","14460,3466666667",1,1,1,2,"Mortgage Loan, and Credit-Builder Loan","1,125","7,71428571428571","7,005","4,625",Good,"82,6","35,7924640757715","29,125",No,"165,804291850064","936,508841959164",High_spent_Large_value_payments,"930,856816584437",2
CUS_0xb424,Tanx,44,#F%$D@*&8,Media_Manager,"42208,74","3355,395",7,9,32,5,"Home Equity Loan, Student Loan, Not Specified, Auto Loan, and Mortgage Loan","40,25","19,125","20,16",7,Bad,"4154,32","30,2511600895398","5,5",Yes,"160,631775696081","163,979758020589",Low_spent_Small_value_payments,"280,92796628333",1
CUS_0xb426,Doug Palmers,"23,25",059-95-1359,Developer,"18140,94","1780,745",7,10,17,7,"Home Equity Loan, Personal Loan, Mortgage Loan, Not Specified, Student Loan, Not Specified, and Student Loan","40,875","8,25","15,575","10,75",Standard,"2302,31","31,0515342926026","17,5833333333333",Yes,"65,2543786281239","121,393893997453",Low_spent_Small_value_payments,"265,176227374423",0
CUS_0xb428,Sulaimanm,27,780-95-9814,Writer,"18771,54","1670,295",10,6,24,5,"Student Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, and Personal Loan","33,75","20,2857142857143","17,17","15,2857142857143",Bad,"3796,48","33,7175636911141","9,95833333333333",Yes,"46,5985501172962","79,616750136032",High_spent_Medium_value_payments,"299,564199746672",0
CUS_0xb43,John McCrankr,"16,25",487-34-1786,Entrepreneur,"17995,83","1304,6525",7,5,30,7,"Debt Consolidation Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",35,"20,875","16,265",10,Bad,"1596,16","31,6274721923436","9,04166666666667",Yes,"99,6375363022824","81,7920067842653",Low_spent_Small_value_payments,"225,285706913452",0
CUS_0xb432,Sruthi Ramakrishnany,28,760-89-8189,Manager,"44890,9","3715,90833333333",3,7,6,4,"Mortgage Loan, Home Equity Loan, Payday Loan, and Mortgage Loan","10,375","10,6666666666667","6,075",0,Good,"1347,65","29,8230006125866","19,2083333333333",No,"83,7237873218462","196,746570732448",High_spent_Medium_value_payments,"373,503568650994",2
CUS_0xb433,Luke Bakerz,21,330-66-4703,Journalist,"33214,4","2842,86666666667",8,6,22,9,"Mortgage Loan, Debt Consolidation Loan, Not Specified, Student Loan, Auto Loan, Personal Loan, Not Specified, Debt Consolidation Loan, and Personal Loan","56,125",19,"18,48",7,Bad,"2681,54","29,8856772242762","10,2083333333333",Yes,"226,324823924892","163,701979127767",High_spent_Large_value_payments,"159,259863614008",0
CUS_0xb436,Simonn,"25,875",941-83-2392,Entrepreneur,"62854,98","5370,915",10,5,23,7,"Personal Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Payday Loan, and Payday Loan","40,25","15,6666666666667","10,13",11,Bad,"2563,31","30,4047314529951","11,0416666666667",Yes,"228,344163262508","238,491280880881",High_spent_Large_value_payments,"403,11750044893",0
CUS_0xb437,Jonathan Cabled,"54,875",480-15-7639,Accountant,"61169,82","4996,485",5,4,6,0,,"5,875","15,1666666666667","8,35",3,Good,"1144,88","29,1240633769649","22,125",No,0,"234,446753053014",High_spent_Medium_value_payments,"534,139690566831",2
CUS_0xb443,Kerbere,21,151-39-2232,Doctor,"147819,96","12452,33",3,5,15,2,"Payday Loan, and Debt Consolidation Loan","12,5","14,375","9,055",4,Standard,"1205,02","32,0389149386674","27,125",No,"224,631416037612","670,915507598618",Low_spent_Medium_value_payments,"617,18607636377",0
CUS_0xb446,Christiaanq,"26,5",477-55-3999,Musician,"51627,39","4132,2825",4,7,19,2,"Debt Consolidation Loan, and Debt Consolidation Loan","9,25",13,"16,03","6,71428571428571",Standard,"2412,6","32,8624940302098","17,0833333333333",Yes,"58,657822437408","213,896389592479",High_spent_Small_value_payments,"406,924037970113",0
CUS_0xb448,Lisa Lamberth,"28,7142857142857",353-39-6535,Scientist,"44219,46","3855,955",6,7,12,7,"Mortgage Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Auto Loan, Payday Loan, and Payday Loan","25,125",9,"18,21",7,Standard,"1685,8","30,6245217444628","7,625",Yes,"206,321038928748","185,350739754197",High_spent_Medium_value_payments,"265,170926882342",0
CUS_0xb44c,Bernie Woodallr,31,682-85-9184,Media_Manager,"16241,52","1548,46",9,9,23,6,"Personal Loan, Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",16,"21,7142857142857","15,67",8,Bad,"2410,41","30,3607147122998","6,35714285714286",Yes,"71,8909206846593","114,855988663787",Low_spent_Small_value_payments,"254,593863531498",1
CUS_0xb44d,Phil Wahbay,32,278-86-9047,Lawyer,"74394,2","6393,51666666667",9,5,24,5,"Payday Loan, Credit-Builder Loan, Auto Loan, Payday Loan, and Personal Loan","35,25","16,375","22,85","14,125",Bad,"2915,01","35,0092087973956","3,625",Yes,"270,589114320717","257,422847601073",Low_spent_Medium_value_payments,"375,089704744877",1
CUS_0xb450,Wayner,"46,25",564-78-6008,Entrepreneur,"36665,05","2911,42083333333",1,2,9,1,Personal Loan,"14,125","8,125","11,34","3,25",Good,"1365,41","31,4253106764555","25,1547619047619",No,"15,8056265312309","178,682614254217",Low_spent_Small_value_payments,"367,903842547886",2
CUS_0xb451,Rothackerw,31,528-55-1074,Manager,"63675,84","5296,32",10,9,24,8,"Payday Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan","16,75","22,875","16,09","10,8571428571429",Bad,"3841,48","32,7394176351518","7,20833333333333",Yes,"424,170890170443","160,971175210248",High_spent_Large_value_payments,"378,572540749937",0
CUS_0xb453,Elzio Barretoc,"35,75",002-04-1319,Doctor,"37485,37","3342,78083333333",5,6,1,0,,"8,375","3,375","4,21857142857143",4,Good,"339,17","33,1010987053418","17,9583333333333",No,0,"183,822363160006",Low_spent_Large_value_payments,"429,157749841691",2
CUS_0xb457,Emily Flitteru,19,505-82-9232,Entrepreneur,"14363,23","1156,93583333333",9,6,32,5,"Student Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan","36,625","15,7142857142857","24,2","10,5714285714286",Bad,"2802,45","31,6357327930976","1,45833333333333",Yes,"53,6003508189556","81,2192001868549",Low_spent_Small_value_payments,"257,124032327523",1
CUS_0xb458,Alexz,"37,375",087-39-6979,Scientist,"34613,16","3001,43",5,4,14,2,"Auto Loan, and Mortgage Loan","25,875","9,28571428571429","4,595","4,125",Standard,"213,48","30,5698903740705","33,3333333333333",Yes,"33,509936460288","117,460108851703",High_spent_Large_value_payments,"419,447022071635",1
CUS_0xb45a,Moonq,"39,125",451-51-4200,Accountant,"145175,4","12016,95",3,1,6,1,Personal Loan,"12,375",1,"6,33","1,25",Good,"1271,95","34,1525383678323","23,5694444444444",No,"67,8370653838756","389,874552413685",High_spent_Medium_value_payments,"952,290972134664",2
CUS_0xb46,illd,"32,75",004-46-4845,Engineer,"16572,96","1317,08",4,3,14,3,"Not Specified, Auto Loan, and Personal Loan","9,75","17,625","18,02",4,Standard,"2253,31","28,4701445995412","19,6388888888889",Yes,"21,7198143440412","92,8329391352302",Low_spent_Small_value_payments,"304,655246520729",1
CUS_0xb460,David Henryj,"28,25",237-33-7346,Doctor,"30063,42","2509,285",10,9,27,4,"Student Loan, Personal Loan, Not Specified, and Personal Loan","51,625","12,125","16,275","10,25",Standard,"2627,81","33,7623281738799","14,4583333333333",Yes,"86,6287049196788","189,873067808382",Low_spent_Small_value_payments,"260,876142779737",0
CUS_0xb461,Whitemana,"41,125",981-15-5977,Teacher,"63248,98","5456,74833333333",5,4,4,3,"Debt Consolidation Loan, Personal Loan, and Auto Loan","10,875","10,25","1,86","3,625",Good,"424,98","33,1801293829909","24,4761904761905",No,"119,475502557873","167,78819493754",High_spent_Medium_value_payments,"518,382477487773",0
CUS_0xb462,Elzio Barretoc,"53,1428571428572",982-59-1518,Teacher,"145917,88","12376,8233333333",8,5,5,2,"Personal Loan, and Student Loan","12,5","13,75","5,095","4,5",Good,"500,24","35,0961626702238","21,0416666666667",No,"127,569254253104","416,651623793691",High_spent_Medium_value_payments,"947,211455286538",0
CUS_0xb464,Christiaan Hetznerv,"29,5",689-62-0292,Architect,"20278,79","1898,89916666667",10,7,30,9,"Personal Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Payday Loan, Auto Loan, and Payday Loan",16,"25,4285714285714","25,8","6,42857142857143",Bad,"2787,7","30,8296143989668","7,375",Yes,"118,733259200789","98,4223576549892",High_spent_Small_value_payments,"238,984299810889",1
CUS_0xb46a,Alwyn Scottu,"22,375",906-16-9985,Accountant,"37467,18","2920,265",6,7,34,6,"Personal Loan, Personal Loan, Auto Loan, Student Loan, Payday Loan, and Personal Loan",32,21,"5,48285714285714",8,Bad,2607,"34,3747083631907","6,23809523809524",Yes,"117,335650348956","140,525085876635",Low_spent_Large_value_payments,"311,976640682687",0
CUS_0xb46b,Marwa Awadb,"34,1428571428572",686-19-5711,Entrepreneur,"17831,05","1382,92083333333",6,5,16,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan","19,625","18,875","16,275",6,Standard,"1691,54","33,8532290369721","6,875",Yes,"42,7930035991805","107,399905920125",Low_spent_Small_value_payments,"275,989264347793",0
CUS_0xb46e,Michelle Marting,18,816-14-8532,Doctor,"81744,76","6948,06333333333",10,6,15,7,"Not Specified, Payday Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, Student Loan, and Student Loan",51,"21,5","17,7","13,25",Bad,"2196,59","34,4151272445104","8,25",Yes,"434,967357403583","253,817097092677",High_spent_Large_value_payments,"314,140594467388",0
CUS_0xb46f,Allenn,"38,75",498-14-0072,Teacher,"14930,95","969,245833333333",3,4,3,4,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",12,"7,85714285714286","11,365","2,71428571428571",Good,"1326,75","30,7727754922019","16,875",No,"25,2190200876334","77,6338776316752",Low_spent_Small_value_payments,"279,071685614025",2
